iso2_code,year,quarter,quarter_id,hhi_raw,hhi_norm,entropy,n_languages,total_pushers,log_pushers,balanced,t_index,event_time,post,event_time_alt,drop_q4_2022,epi_score,proficiency_band,epi_high,epi_tercile,hhi_raw_wins,hhi_norm_wins,entropy_wins
CV,2025,1,20251,0.3338398196255269,0.0007597294382903629,1.0978585053868755,3.0,404.0,6.0014148779611505,False,20,8,1,9,False,,,,,0.3338398196255269,0.0016444555062963438,1.0978585053868755
CV,2025,2,20252,0.33510458116518727,0.002656871747780925,1.095928631098764,3.0,495.0,6.20455776256869,False,21,9,1,10,False,,,,,0.33510458116518727,0.002656871747780925,1.095928631098764
CV,2025,3,20253,0.3338949221744113,0.0008423832616169801,1.0977774628048012,3.0,363.0,5.8944028342648505,False,22,10,1,11,False,,,,,0.3338949221744113,0.0016444555062963438,1.0977774628048012
CY,2020,1,20201,0.14046911265717435,0.033027751739321154,2.068424734597747,9.0,2046.0,7.6236419465115715,True,0,-12,0,-11,False,537.0,Moderate,1.0,high,0.14046911265717435,0.033027751739321154,2.068424734597747
CY,2020,2,20202,0.11828306653416505,0.03812698167363461,2.2930114032935682,12.0,2890.0,7.969011781106478,True,1,-11,0,-10,False,537.0,Moderate,1.0,high,0.11828306653416505,0.03812698167363461,2.2930114032935682
CY,2020,3,20203,0.11727297112660856,0.03702505941084571,2.294265986828586,12.0,2871.0,7.962415680121064,True,2,-10,0,-9,False,537.0,Moderate,1.0,high,0.11727297112660856,0.03702505941084571,2.294265986828586
CY,2020,4,20204,0.10034785561328995,0.031143844506619944,2.456413416021849,14.0,3067.0,8.028455164114252,True,3,-9,0,-8,False,537.0,Moderate,1.0,high,0.10034785561328995,0.031143844506619944,2.456413416021849
CY,2021,1,20211,0.09921319216719682,0.03487127732199659,2.4939736456923582,15.0,3608.0,8.190908881182514,True,4,-8,0,-7,False,537.0,Moderate,1.0,high,0.09921319216719682,0.03487127732199659,2.4939736456923582
CY,2021,2,20212,0.0982525853915246,0.033842055776633496,2.499570551983407,15.0,3611.0,8.191740021277457,True,5,-7,0,-6,False,537.0,Moderate,1.0,high,0.0982525853915246,0.033842055776633496,2.499570551983407
CY,2021,3,20213,0.10388012088779976,0.03494782249455359,2.433298178647186,14.0,3411.0,8.134760782418645,True,6,-6,0,-5,False,537.0,Moderate,1.0,high,0.10388012088779976,0.03494782249455359,2.433298178647186
CY,2021,4,20214,0.10187473688436183,0.03278817818315889,2.448213846292285,14.0,4027.0,8.300776960851454,True,7,-5,0,-4,False,537.0,Moderate,1.0,high,0.10187473688436183,0.03278817818315889,2.448213846292285
CY,2022,1,20221,0.10692664229272834,0.04313568817078037,2.449011360964285,15.0,4777.0,8.471568013389962,True,8,-4,0,-3,False,537.0,Moderate,1.0,high,0.10692664229272834,0.04313568817078037,2.449011360964285
CY,2022,2,20222,0.08935311205183104,0.038761618276932766,2.6509120171693277,19.0,7029.0,8.857799727175905,True,9,-3,0,-2,False,537.0,Moderate,1.0,high,0.08935311205183104,0.038761618276932766,2.6509120171693277
CY,2022,3,20223,0.0814506987732628,0.03552323371192595,2.751488984780525,21.0,7590.0,8.934586870389676,True,10,-2,0,-1,False,537.0,Moderate,1.0,high,0.0814506987732628,0.03552323371192595,2.751488984780525
CY,2022,4,20224,0.07614671273598538,0.03415338149671198,2.826661758493528,23.0,9532.0,9.162409838218633,True,11,-1,0,0,True,537.0,Moderate,1.0,high,0.07614671273598538,0.03415338149671198,2.826661758493528
CY,2023,1,20231,0.07665133855405078,0.03268235467567224,2.806079990064224,22.0,10122.0,9.222466551774023,True,12,0,1,1,False,537.0,Moderate,1.0,high,0.07665133855405078,0.03268235467567224,2.806079990064224
CY,2023,2,20232,0.07422324177362301,0.03214248003606042,2.8435204662617344,23.0,10862.0,9.29302573859479,True,13,1,1,2,False,537.0,Moderate,1.0,high,0.07422324177362301,0.03214248003606042,2.8435204662617344
CY,2023,3,20233,0.07500453015066946,0.03295928152115444,2.8328244305930683,23.0,10465.0,9.2557916348801,True,14,2,1,3,False,537.0,Moderate,1.0,high,0.07500453015066946,0.03295928152115444,2.8328244305930683
CY,2023,4,20234,0.07623510375430426,0.034245790288590816,2.8216020111977493,23.0,10655.0,9.273784544532717,True,15,3,1,4,False,537.0,Moderate,1.0,high,0.07623510375430426,0.034245790288590816,2.8216020111977493
CY,2024,1,20241,0.07208135433570166,0.031737065393775646,2.8763169811096376,24.0,11134.0,9.317758768743452,True,16,4,1,5,False,537.0,Moderate,1.0,high,0.07208135433570166,0.031737065393775646,2.8763169811096376
CY,2024,2,20242,0.07125071181980372,0.030870307985882143,2.879761982247992,24.0,10763.0,9.283869605264298,True,17,5,1,6,False,537.0,Moderate,1.0,high,0.07125071181980372,0.030870307985882143,2.879761982247992
CY,2024,3,20243,0.07372277400702072,0.03344985113776076,2.860492882811199,24.0,9906.0,9.200895913148184,True,18,6,1,7,False,537.0,Moderate,1.0,high,0.07372277400702072,0.03344985113776076,2.860492882811199
CY,2024,4,20244,0.0756012826051378,0.03708466938035188,2.856037672227694,25.0,11839.0,9.379154445411636,True,19,7,1,8,False,537.0,Moderate,1.0,high,0.0756012826051378,0.03708466938035188,2.856037672227694
CY,2025,1,20251,0.07470012270553175,0.037688127613753016,2.8785625570609055,26.0,13311.0,9.496346040047019,True,20,8,1,9,False,537.0,Moderate,1.0,high,0.07470012270553175,0.037688127613753016,2.8785625570609055
CY,2025,2,20252,0.07501711279136586,0.03647615915767277,2.8613432131143153,25.0,15131.0,9.62450089845157,True,21,9,1,10,False,537.0,Moderate,1.0,high,0.07501711279136586,0.03647615915767277,2.8613432131143153
CY,2025,3,20253,0.07816046028443795,0.04128687869581546,2.8458609349157253,26.0,13561.0,9.514953305087944,True,22,10,1,11,False,537.0,Moderate,1.0,high,0.07816046028443795,0.04128687869581546,2.8458609349157253
CZ,2020,1,20201,0.05380136753534603,0.039017013903085804,3.3757950273283184,65.0,64310.0,11.071470419128909,True,0,-12,0,-11,False,582.0,High,1.0,high,0.05380136753534603,0.039017013903085804,3.3757950273283184
CZ,2020,2,20202,0.05459278087788796,0.03982079307910495,3.370292683786063,65.0,67578.0,11.121037765275751,True,1,-11,0,-10,False,582.0,High,1.0,high,0.05459278087788796,0.03982079307910495,3.370292683786063
CZ,2020,3,20203,0.053109262967585245,0.03807925126865803,3.388509137672167,64.0,62192.0,11.037981653092004,True,2,-10,0,-9,False,582.0,High,1.0,high,0.053109262967585245,0.03807925126865803,3.388509137672167
CZ,2020,4,20204,0.050388618632377244,0.03772713354747561,3.472402619473821,76.0,72013.0,11.184601937255556,True,3,-9,0,-8,False,582.0,High,1.0,high,0.050388618632377244,0.03772713354747561,3.472402619473821
CZ,2021,1,20211,0.051263118553964725,0.03909982520209248,3.473371120859555,79.0,78327.0,11.268647650125732,True,4,-8,0,-7,False,582.0,High,1.0,high,0.051263118553964725,0.03909982520209248,3.473371120859555
CZ,2021,2,20212,0.049989797586887506,0.03826127656944167,3.5067093004102716,82.0,77879.0,11.262911619136622,True,5,-7,0,-6,False,582.0,High,1.0,high,0.049989797586887506,0.03826127656944167,3.5067093004102716
CZ,2021,3,20213,0.050097499707455535,0.03708513668974944,3.4750204415531294,74.0,66804.0,11.109518237971509,True,6,-6,0,-5,False,582.0,High,1.0,high,0.050097499707455535,0.03708513668974944,3.4750204415531294
CZ,2021,4,20214,0.05027749717188523,0.03869551543007896,3.5000977272075136,83.0,79407.0,11.282341804558325,True,7,-5,0,-4,False,582.0,High,1.0,high,0.05027749717188523,0.03869551543007896,3.5000977272075136
